2379,44.78,42.76,12.82,11.11,13.64,12.03,9.76,5.98,17.24,12.10,7.18
2388,34.92,31.61,-31.32,-11.98,113.38,86.50,15.43,3.38,9.57,-0.29,-0.21
2401,49.69,45.60,7.16,8.05,22.55,12.23,3.12,0.37,0.55,0.23,-0.13
2408,29.11,25.72,17.07,13.83,18.80,14.74,1.74,0.88,2.51,2.21,1.68
2434,33.69,8.10,1.93,-51.06,2.98,-3.67,0.24,0.04,-0.33,-2.74,-0.48
2436,24.61,25.43,2.64,4.82,26.18,13.83,5.57,1.05,1.94,0.99,0.14
2441,28.57,25.91,26.56,22.08,27.39,22.47,5.03,1.64,4.68,3.38,2.11
2449,29.07,27.47,17.93,16.06,19.71,15.69,3.81,0.94,2.97,2.41,1.62
2451,24.38,21.58,14.82,10.59,18.92,13.12,3.06,1.30,2.79,2.17,1.70
2454,44.91,43.94,18.70,13.42,26.91,14.77,6.54,16.21,26.01,16.65,8.22
2458,47.95,46.72,28.67,27.93,31.81,25.79,11.00,3.77,11.14,7.04,3.33
2481,27.20,23.34,11.71,9.46,13.19,9.83,4.12,0.88,2.70,2.05,1.20
3006,23.01,17.35,12.73,7.56,14.70,8.21,7.60,2.30,3.85,2.96,2.11
3014,50.81,51.02,26.22,23.12,28.22,23.31,7.41,2.33,5.83,4.32,2.26
3016,10.24,6.04,5.11,0.28,5.11,0.49,1.13,0.16,0.09,0.06,0.16
3034,43.64,34.97,27.35,18.48,27.63,18.20,13.67,9.66,19.42,13.43,7.84
3035,48.78,47.31,9.04,2.71,13.57,5.70,2.74,0.68,1.08,0.99,0.74
3041,37.02,31.75,-12.22,-17.15,-13.22,-14.30,-2.50,-0.41,-1.26,-0.89,-0.52
3054,-23.20,-9.07,-142.61,-37.28,87.64,-4.95,1.22,0.14,-0.16,-0.23,0.02
3094,67.73,67.13,17.45,8.66,31.13,16.08,1.60,0.21,0.41,0.30,0.23
3189,22.12,21.47,6.05,4.95,6.24,4.15,1.28,0.57,1.21,0.83,0.70
3257,52.40,47.30,31.35,25.54,33.91,25.74,5.16,1.14,3.34,2.18,1.16
3413,22.86,25.63,13.42,16.45,15.84,15.26,5.23,3.45,14.91,11.57,7.54
3443,34.50,30.00,10.68,7.10,11.11,7.38,6.64,2.30,6.34,1.81,1.01
3530,25.54,20.19,14.58,9.66,14.95,9.83,5.21,1.53,3.65,1.93,0.73
3532,20.41,20.23,14.91,15.40,13.42,13.14,1.59,0.84,3.37,2.60,1.90
3536,11.81,7.93,-13.35,-20.51,-0.54,-24.14,-0.35,0.01,-1.09,-0.76,-0.51
3545,37.44,24.85,21.28,7.47,22.49,8.38,10.14,4.24,3.97,1.64,0.62
3583,27.82,40.67,1.34,12.99,3.80,10.86,0.72,0.25,3.80,2.50,1.32
3588,34.50,32.22,9.82,5.41,9.30,5.21,2.44,0.70,1.30,0.76,0.35
3686,-24.22,-3.71,-52.40,-43.20,-58.17,-40.87,-2.48,-0.17,-1.33,-0.84,-0.70
3711,18.44,16.35,9.26,7.31,9.49,7.49,3.68,1.99,6.47,4.12,2.54
4919,38.91,37.29,3.78,1.56,3.87,3.60,2.30,0.70,1.81,1.61,1.20
4952,39.44,34.12,15.82,11.15,16.09,11.36,4.49,0.89,2.59,1.82,0.91
4961,39.26,21.89,26.00,7.29,25.74,7.69,13.13,4.78,4.07,1.38,0.66
4967,18.63,8.47,9.93,2.53,10.69,2.40,9.90,2.16,2.06,1.74,2.83
4968,33.13,35.49,17.28,18.84,17.56,19.01,11.09,4.06,13.82,8.59,3.66
5269,50.26,52.15,30.87,35.39,50.81,47.87,5.23,10.35,44.16,33.55,20.70
5285,17.44,14.40,9.48,5.19,9.92,3.82,4.95,1.20,1.37,0.67,0.46
5471,44.20,42.50,25.67,23.02,25.72,23.06,6.69,1.60,6.11,4.56,2.84
6202,48.29,46.79,21.90,20.02,30.34,22.47,7.52,1.54,4.56,2.97,1.70
6239,21.11,19.73,15.29,14.07,15.18,13.65,3.83,2.21,8.60,6.46,4.36
6243,26.65,22.92,2.31,-4.02,7.13,-9.64,2.97,0.18,-0.82,-0.42,-0.35
6257,28.51,29.04,19.49,18.82,21.48,18.33,3.97,1.27,4.22,3.08,1.89
6271,26.53,28.45,17.77,19.70,18.63,18.16,2.23,2.68,7.88,5.17,3.35
6515,35.60,40.09,11.17,22.95,10.97,22.75,2.14,1.38,17.42,13.56,8.43
6531,44.10,28.90,32.06,14.64,34.26,26.49,10.67,4.73,11.00,3.21,1.51
6533,99.72,99.80,8.77,6.48,19.39,6.66,2.32,0.65,0.82,-1.99,-1.30
6552,12.70,14.27,4.97,6.90,6.09,7.15,1.50,0.43,1.57,1.36,0.74
6756,51.40,48.78,29.10,19.58,29.16,18.16,7.23,2.74,5.29,3.91,2.61
8016,47.17,34.67,28.14,17.26,28.63,18.28,10.76,6.55,11.53,7.48,4.86
8028,22.46,21.60,5.27,3.11,3.18,3.86,0.81,0.17,1.02,0.69,0.59
8081,41.76,37.77,23.73,18.34,23.55,17.74,7.79,4.66,12.24,9.01,5.46
8110,1.93,3.32,-3.78,-1.57,1.04,3.80,0.17,0.06,0.51,0.33,-0.09
8131,19.75,19.47,17.72,17.36,17.82,17.54,2.99,0.82,3.17,2.46,1.65
8150,24.15,21.87,17.94,15.50,18.33,12.92,4.50,1.32,3.26,2.31,1.73
8261,21.75,16.37,13.44,7.68,13.93,7.15,6.85,1.40,2.44,1.54,0.86
8271,17.31,15.74,7.18,4.83,7.49,5.18,4.33,1.23,2.88,2.34,2.10
2301,17.81,17.43,5.59,6.50,14.55,8.02,5.89,1.83,4.31,3.45,2.16
2305,34.70,32.69,-9.66,-11.67,9.44,10.22,0.35,0.03,0.08,0.12,0.04
2324,3.56,3.38,1.21,1.10,1.36,1.25,2.56,0.60,2.15,1.10,0.59
2331,7.25,10.51,-3.91,0.16,-3.31,1.61,-2.03,-0.40,0.11,0.21,0.02
2352,14.73,13.99,3.37,3.45,6.15,4.28,4.34,1.07,2.54,1.64,0.60
2353,11.62,10.87,3.92,3.22,5.28,3.21,4.57,0.91,2.01,1.34,0.58
2356,4.58,4.15,0.88,0.87,1.26,2.04,1.95,0.32,2.10,1.85,1.31
2357,22.18,17.74,9.91,6.05,11.02,8.02,4.60,13.18,35.76,22.50,8.35
2362,22.62,21.52,9.40,7.29,7.77,3.44,0.80,0.54,1.12,0.53,0.18
2364,29.70,29.79,-3.86,0.26,-0.51,1.83,-0.37,0.00,0.11,0.05,-0.09
2365,28.45,31.18,12.70,9.79,14.07,11.17,1.67,0.22,0.64,0.49,0.16
2376,24.09,17.10,11.37,4.99,12.07,6.44,9.48,4.34,6.88,5.15,2.91
2377,19.07,14.54,10.41,6.27,10.73,6.55,11.10,4.94,9.42,7.06,3.97
2380,19.48,17.77,-8.64,-19.79,-9.73,-22.45,-5.85,-0.35,-2.36,-2.31,-1.85
2382,6.33,5.86,3.21,2.97,3.32,3.16,4.64,1.84,6.57,4.33,2.29
2387,12.11,15.76,5.76,9.48,5.44,7.97,2.40,1.00,6.39,4.26,1.68
2395,39.58,39.90,17.38,17.68,18.36,17.86,5.76,2.48,9.40,7.19,5.14
2397,24.60,25.26,6.10,7.76,6.25,7.35,1.92,0.58,3.54,2.86,1.94
2399,15.84,12.04,3.54,-1.28,12.35,8.63,3.15,0.39,0.80,0.60,0.11
2405,41.00,37.31,1.47,3.18,1.71,5.33,0.06,0.01,0.17,-0.06,-0.08
2417,53.14,53.76,18.05,26.24,17.03,26.41,3.35,0.46,6.41,4.84,0.84
2424,-606.28,-625.74,-1076.37,-1009.24,-1096.10,-955.56,-46.51,-3.04,-7.73,-6.95,-2.73
2425,10.92,9.35,6.31,4.84,5.97,4.06,2.94,0.51,1.51,0.93,0.45
2442,37.10,15.56,15.35,0.92,16.44,2.21,0.89,0.15,0.60,-0.17,-0.43
2465,14.81,12.37,5.63,1.13,5.78,1.20,19.07,1.25,0.50,-0.08,0.03
3002,21.91,24.87,-6.11,0.84,3.19,8.15,0.22,0.02,0.57,0.48,0.19
3005,24.15,27.94,7.85,11.19,8.40,11.64,2.92,0.85,4.40,3.10,1.98
3013,8.23,9.09,0.11,3.13,1.42,1.78,0.52,0.08,0.40,0.55,0.38
3017,15.73,15.71,7.95,8.22,8.45,7.39,5.73,1.53,5.42,3.97,2.16
3022,36.54,36.02,14.48,15.02,22.44,21.21,3.33,1.46,5.64,4.14,2.68
3046,19.71,18.81,2.94,-3.70,3.10,-3.70,1.91,0.13,-0.93,-1.01,-0.63
3057,39.00,31.97,-4.03,-16.06,-4.58,-3.71,-1.27,-0.12,-0.69,-0.34,0.01
3060,13.54,6.67,-0.60,-7.17,0.49,-6.74,-0.19,-0.04,-1.85,-1.36,-0.88
3231,5.95,5.45,1.74,1.71,0.70,1.99,1.12,0.04,3.10,2.26,1.27
3416,34.28,34.95,17.81,15.78,17.50,16.67,3.64,1.13,3.55,2.58,1.53
3494,-5.42,-23.46,-64.07,-104.02,-75.18,-147.64,-6.23,-0.34,-2.44,-1.85,-1.41
3515,25.25,21.51,13.83,10.37,13.90,10.36,7.21,4.14,11.30,8.34,4.30
3701,11.88,12.63,1.23,-0.79,3.56,0.26,1.66,0.18,-0.21,-0.07,-0.07
3706,9.15,11.24,-0.18,0.18,6.14,7.24,1.58,0.57,2.45,1.68,1.03
3712,26.38,12.54,12.51,-3.13,12.35,4.13,2.37,0.39,0.34,-0.68,-0.64
4916,11.34,19.46,-10.18,-3.30,7.70,-4.90,2.67,0.40,-1.78,-0.86,-0.89
4938,4.26,3.54,1.02,1.36,1.78,2.10,2.78,1.75,7.73,5.91,3.30
5258,28.21,25.80,3.11,5.98,1.81,7.36,0.64,0.10,2.23,1.51,0.97
6117,17.13,18.94,-5.01,-3.18,-5.64,-4.03,-2.77,-0.32,-0.86,-0.32,-0.17
6128,39.66,37.64,7.84,1.46,6.73,4.65,1.77,0.44,1.16,0.57,0.18
6166,41.48,39.59,2.11,4.93,0.70,3.64,0.05,0.01,1.12,0.79,0.53
6172,7.50,1.86,5.13,-0.43,4.82,2.43,1.52,0.17,0.40,-0.10,-0.11
6206,32.99,34.82,11.59,15.82,11.93,16.69,1.88,0.60,4.12,3.37,2.20
6230,20.23,21.73,8.83,11.87,9.81,11.80,3.70,1.92,9.06,6.41,3.67
6235,23.35,23.97,4.04,-1.46,5.43,35.37,1.13,0.16,3.85,3.41,3.35
6277,58.99,58.86,16.15,12.61,18.52,35.10,3.64,1.43,12.55,11.52,10.15
6414,23.55,23.30,2.97,4.37,3.57,4.73,1.80,2.06,12.13,8.35,5.87
6579,29.62,32.73,4.06,10.52,4.02,10.22,0.52,0.34,3.58,2.51,1.84
6669,8.21,8.19,5.81,6.01,5.52,5.82,6.70,9.72,49.25,33.62,20.78
8114,34.78,32.51,7.29,5.77,4.31,2.62,1.52,0.52,1.65,1.08,0.57
8163,16.35,17.26,4.42,5.08,4.91,5.48,2.17,0.72,3.23,2.25,1.24
8210,21.63,25.60,9.05,12.77,8.97,15.95,3.13,1.05,8.16,5.26,3.30
9912,38.76,33.79,2.48,-2.72,-2.30,-7.07,-0.94,-0.08,-0.77,-0.51,-0.53
2323,24.01,21.31,-0.58,-2.46,-8.55,2.44,-1.04,-0.17,0.10,-0.45,-0.15
2340,31.36,29.40,17.82,12.33,18.91,11.09,3.28,0.66,1.52,1.05,0.51
2349,16.73,13.34,-2.54,-7.33,-0.79,-11.09,-0.40,-0.14,-1.29,-0.84,-0.56
2374,24.24,17.05,-19.23,-17.91,-16.32,-13.39,-1.94,-0.43,-1.63,-1.42,-1.09
2393,26.03,25.04,8.90,6.26,9.80,7.52,2.58,1.03,2.79,2.06,1.02
2406,13.04,12.88,14.12,-2.54,12.86,-5.21,4.23,0.90,-2.17,-2.23,-2.92
2409,22.02,8.40,14.49,0.77,15.23,1.03,5.97,1.25,0.36,-0.53,-0.84
2426,18.97,14.85,7.22,0.34,11.18,14.99,1.95,0.25,1.02,0.87,1.00
2438,20.56,19.83,3.22,1.42,4.55,8.22,0.25,-0.04,0.07,-0.02,-0.03
2466,16.98,11.79,-10.33,-6.97,-16.30,0.43,-1.37,-0.14,0.04,0.14,-0.21
2486,17.84,12.41,8.46,-1.12,8.31,-3.11,2.83,0.40,-0.75,-0.39,-0.34
2489,6.66,7.99,-12.41,-3.33,133.85,4.42,32.44,6.00,0.68,0.13,-0.17
2491,72.00,59.95,52.64,37.02,96.03,56.40,5.20,0.87,1.50,-0.33,-0.02
3008,64.77,66.97,53.70,57.26,55.01,56.65,3.86,39.62,182.90,131.03,87.29
3019,20.44,18.61,9.46,5.67,9.48,5.16,2.55,1.08,1.41,0.85,0.19
3024,21.62,23.45,2.24,3.44,4.76,5.78,0.66,0.06,0.17,0.28,0.12
3031,31.93,27.44,10.57,7.83,17.24,13.24,1.74,0.28,0.74,0.51,0.29
3038,18.06,21.03,6.87,8.94,6.43,7.33,2.63,0.34,1.57,1.39,0.97
3049,33.50,23.05,26.52,13.57,31.68,14.99,2.48,0.30,0.43,0.17,0.08
3050,34.16,39.46,14.23,18.95,15.59,15.85,1.16,0.17,0.80,0.72,0.37
3051,24.41,18.43,12.85,4.90,93.42,1.29,38.74,1.84,0.05,-0.07,-0.11
3059,23.00,24.94,1.42,1.40,3.42,3.96,0.45,0.12,0.60,0.46,0.31
3149,3.81,-0.37,-4.65,-17.83,-0.89,-11.86,-0.36,-0.03,-1.42,-1.15,-1.21
3356,48.14,45.96,5.91,3.68,18.33,14.88,2.57,0.51,1.78,0.90,0.42
3383,-13.62,-20.82,-33.95,-43.20,-13.29,-26.54,-10.26,-0.28,-4.07,-3.72,-2.26
3406,35.69,43.46,13.38,28.67,13.92,26.95,1.75,2.50,27.42,18.47,9.03
3437,11.86,6.97,2.06,-1.95,2.45,-1.79,1.20,0.22,-0.77,-0.75,-1.14
3454,35.68,33.69,5.21,4.78,5.11,4.99,1.61,0.60,2.90,2.32,1.56
3481,25.80,8.83,17.75,0.67,15.03,0.95,4.66,1.15,0.17,-0.88,-1.04
3504,13.59,18.21,-3.31,-6.03,-2.65,-5.96,-1.04,-0.28,-2.07,-1.48,-1.06
3535,26.06,20.60,11.69,-3.13,11.93,-8.83,6.18,0.71,-1.29,-0.18,0.37
3543,10.47,14.00,-5.38,1.16,22.75,5.13,4.59,1.56,-4.50,-5.11,-0.13
3563,63.40,63.38,38.94,36.24,38.51,33.55,8.48,4.81,15.02,11.94,10.00
3576,-1.56,-7.45,-15.33,-36.88,-18.32,-45.84,-3.76,-0.20,-2.31,-0.45,-0.50
3591,24.87,19.22,7.61,0.20,8.15,2.30,1.44,0.29,0.35,0.26,0.04
3622,20.96,19.94,6.78,-1.12,10.68,22.86,0.75,0.19,1.24,1.03,0.09
3669,54.71,52.85,24.35,23.60,23.49,23.63,6.17,2.19,8.48,5.88,0.84
3714,13.63,0,-4.79,0,-5.01,0,-0.71,-0.38,0,0,0
4934,-10.28,10.28,-23.51,-0.23,-24.74,-0.78,-6.58,-0.53,0.01,0.16,0.26
4942,21.71,23.54,11.82,12.43,13.94,13.03,2.83,1.51,4.76,3.27,2.26
4956,19.86,14.83,8.84,1.09,8.90,1.40,2.07,0.38,0.16,-0.14,-0.18
4960,5.18,3.25,0.29,-2.85,9.56,-0.96,2.54,0.37,-0.13,-0.32,-0.32
4976,13.02,4.02,6.14,-5.06,6.20,-4.52,1.72,0.24,-0.50,-0.58,-0.67
5234,36.39,35.82,17.21,17.07,16.66,16.79,5.43,1.58,6.15,4.71,3.18
5484,30.91,19.17,-8.27,-26.73,-3.46,-13.02,-0.60,-0.05,-0.71,-0.25,-0.26
6116,48.18,24.75,40.52,13.85,43.95,19.78,6.59,1.00,1.25,0.34,-0.18
6120,-2.92,-2.41,-9.38,-11.05,-8.46,-9.85,-3.57,-0.52,-1.86,-1.50,-1.20
6131,-48.58,57.23,-96.82,-197.78,-91.62,89.97,-7.97,-0.38,0.46,-1.90,-0.27
6164,21.86,25.16,-5.00,-7.64,-1.25,-5.40,-0.33,-0.04,-0.17,-0.33,-0.22
6168,26.11,21.25,13.65,8.93,18.29,7.35,3.35,0.51,0.70,0.45,0.37
6176,17.68,19.03,12.32,14.26,15.57,12.38,5.53,3.58,11.24,8.54,5.28
6209,5.02,4.08,-6.87,-7.15,-5.84,-7.18,-1.36,-0.25,-1.33,-0.85,-0.55
6225,20.30,19.66,-42.94,-28.20,-42.51,-29.14,-10.36,-0.01,-0.05,-0.05,-0.04
6226,34.56,32.76,0.48,-1.51,0.94,-6.69,-0.05,0.02,-0.39,-0.26,-0.20
6278,12.20,12.10,4.32,6.04,4.64,6.97,2.90,1.37,7.50,4.97,2.32
6289,-79.71,-124.66,-115.75,-174.58,19.14,-93.97,80.60,0.04,-0.79,-0.71,-0.47
6405,9.08,10.74,-19.78,-18.60,58.68,26.56,2.98,0.88,1.32,1.81,0.89
6443,5.25,10.57,-0.83,-6.38,0.60,-7.04,0.04,0.00,-0.74,-0.72,-1.07
6477,22.17,21.52,9.80,15.83,6.99,14.67,0.41,0.09,2.65,2.33,0.99
6668,23.62,37.38,-3.50,12.35,-3.39,10.78,-0.88,-0.24,1.85,0.83,0.51
6706,37.37,33.99,17.66,13.91,16.32,12.78,5.90,2.49,5.12,2.86,1.69
8104,25.15,25.68,10.64,11.69,17.49,15.98,3.31,1.01,3.06,2.31,1.10
8105,4.76,2.04,-4.28,-10.83,-6.80,-13.81,-2.35,-0.37,-2.47,-1.46,-0.77
8215,15.00,15.11,3.64,3.64,5.21,3.39,3.77,0.52,1.23,0.70,0.34
2314,10.77,18.73,-11.83,-3.47,-11.47,-2.04,-4.73,-0.49,-0.42,-0.24,0.01
2321,25.20,17.02,2.38,-4.97,2.61,-3.02,1.00,0.03,-0.90,-0.81,-0.18
2332,31.62,31.46,3.39,0.53,2.90,9.86,0.86,0.09,1.90,0.38,-0.08
2345,19.19,21.21,9.10,11.76,10.40,11.41,7.47,2.02,9.07,6.62,3.93
2412,36.34,34.00,22.16,20.40,22.60,20.63,2.32,1.14,4.31,3.25,2.17
2419,15.97,20.94,1.49,4.35,0.91,4.56,0.36,0.00,0.87,0.54,0.25
2439,10.13,12.54,-0.99,3.31,0.44,4.94,0.46,0.10,6.39,3.60,1.69
2444,12.42,14.37,-3.54,-4.42,-4.43,-6.05,-3.20,-0.27,-0.93,-0.95,-1.07
2450,10.85,11.43,1.63,1.14,2.44,1.91,2.56,0.60,1.69,1.10,0.59
2455,42.65,42.13,31.69,25.99,31.80,24.47,7.46,1.22,2.88,2.09,1.48
2485,1.56,3.42,-8.45,-3.26,-6.66,-2.20,-1.17,-0.23,-0.48,-0.10,0.02
2498,28.95,26.95,-108.77,-110.09,-88.46,-103.80,-3.52,-1.25,-7.27,-5.98,-4.28
3025,38.14,55.78,-11.04,15.85,-11.78,15.66,-1.64,-0.19,1.11,0.77,0.24
3027,34.90,38.76,-1.59,4.65,5.86,4.43,0.34,0.05,0.32,0.44,0.15
3045,21.07,23.67,10.31,12.08,10.33,11.63,4.43,1.01,4.01,3.27,2.26
3047,21.54,25.71,-2.54,5.87,-2.90,4.43,-1.22,-0.16,0.56,0.56,0.10
3062,7.66,7.69,-0.13,-0.53,-1.27,0.39,-0.30,-0.05,0.07,-0.02,0.00
3138,38.88,42.11,7.96,8.92,7.87,12.83,1.73,0.33,2.63,2.46,1.24
3311,15.88,9.48,3.19,-10.41,4.66,-17.61,0.63,0.23,-6.10,-6.60,-6.82
3380,14.93,15.56,2.10,2.79,2.16,2.86,0.91,0.21,1.03,0.60,0.15
3419,19.80,20.39,-3.70,-3.30,-2.16,-2.40,-0.47,-0.06,0.61,0.57,-0.38
3596,14.10,14.97,6.40,6.76,6.07,6.93,3.95,2.20,8.36,5.80,3.00
3682,-2.66,-2.31,-42.89,-40.44,-42.74,-39.39,-4.89,-0.37,-1.53,-1.13,-0.76
3694,9.52,12.21,0.46,3.32,0.26,3.17,0.32,0.04,2.02,1.64,0.69
3704,19.36,25.98,3.24,5.81,2.42,5.28,1.51,0.29,1.91,0.93,0.05
4904,29.63,32.62,11.45,13.88,10.64,12.82,2.66,0.56,2.56,1.99,1.35
4906,9.96,11.37,2.43,2.35,2.88,7.89,1.27,0.36,3.86,3.54,0.08
5388,13.29,15.07,1.82,3.14,1.79,3.07,1.78,0.56,3.66,2.44,1.32
6136,16.40,16.55,-5.20,-5.19,-4.92,8.15,-0.30,-0.07,0.48,0.54,-0.11
6142,-1.81,2.28,-21.30,-15.29,-17.68,-13.22,-5.37,-0.45,-1.89,-1.16,-0.85
6152,14.01,17.72,-6.82,-1.77,-4.06,0.80,-2.00,-0.17,0.13,0.01,-0.25
6216,49.73,48.78,16.53,17.27,17.90,14.93,2.25,0.40,1.27,0.92,0.57
6285,10.89,11.09,1.75,2.35,1.90,2.75,1.61,0.70,3.76,2.89,1.67
6416,21.05,21.01,8.71,10.03,8.44,10.09,2.33,1.00,5.29,4.22,2.78
6426,43.81,53.20,4.54,25.53,1.34,23.55,0.09,0.03,3.58,3.27,2.07
6442,19.47,16.88,3.02,1.13,2.99,-1.89,0.84,0.21,-0.57,-0.31,-0.44
6674,15.58,14.17,2.45,0.85,-0.55,1.66,-0.21,-0.05,0.70,0.45,0.06
8011,6.09,13.16,-12.64,-2.22,-15.50,-3.36,-1.50,-0.31,-0.19,-0.10,0.02
8101,-12.01,-2.74,-59.88,-22.85,-64.33,-21.05,-48.77,-0.77,-3.06,-1.96,-1.10
1471,6.36,9.99,-23.43,-9.69,1.15,38.67,0.14,0.01,2.63,2.08,-0.67
1582,20.34,26.29,7.25,15.85,8.79,15.50,1.99,1.02,7.81,6.13,4.02
2059,50.08,52.38,38.88,40.85,42.42,32.12,3.82,4.55,12.22,9.66,6.55
2308,29.81,30.86,10.35,11.12,12.16,12.13,3.87,2.53,9.81,6.95,3.72
2313,17.75,18.18,9.48,10.97,9.01,10.33,3.15,0.78,3.91,2.83,1.62
2316,6.85,3.98,-1.94,-4.29,11.51,8.17,1.41,0.58,2.14,1.56,0.96
2327,39.14,39.39,25.45,25.83,27.28,23.68,7.03,10.17,27.58,20.03,12.60
2328,10.75,10.44,5.25,4.50,5.53,5.81,1.54,0.33,1.28,0.90,0.34
2355,5.86,5.68,-2.29,-0.81,-1.25,0.16,-0.35,-0.14,0.12,-0.14,-0.20
2367,2.46,-0.02,-11.59,-16.06,47.81,-11.00,11.40,1.89,-2.32,-1.76,-1.09
2368,22.83,22.61,13.62,13.14,13.44,11.53,6.23,1.10,3.82,3.16,2.10
2375,21.60,25.89,9.34,12.37,14.00,14.74,2.70,1.80,3.42,2.39,1.50
2383,23.58,25.88,15.41,17.22,15.30,17.81,5.61,2.89,11.33,8.40,4.98
2385,17.49,18.70,7.36,8.06,9.36,8.64,5.98,2.23,7.80,6.02,3.47
2392,10.60,10.91,1.31,2.67,1.85,2.89,0.67,0.05,4.06,3.06,0.90
2402,11.90,13.53,2.37,3.56,2.98,3.45,0.70,0.13,0.40,0.22,-0.02
2413,15.26,15.24,2.05,0.42,2.68,-0.55,0.60,0.08,-0.10,-0.27,-0.57
2415,32.54,24.56,20.23,11.69,17.66,6.16,3.53,0.76,0.66,-0.18,-0.31
2420,37.12,37.24,20.08,20.69,22.99,22.47,3.15,0.68,2.90,2.14,1.28
2421,17.46,23.46,2.00,8.72,3.57,8.52,2.00,0.37,3.39,2.79,1.86
2428,44.33,45.85,30.01,31.13,31.38,31.54,5.33,3.18,10.81,7.47,4.20
2429,9.96,8.56,-3.54,-6.64,-1.62,-4.63,-1.32,0.05,-1.63,-1.55,-1.00
2431,9.58,12.65,-3.61,1.49,50.83,2.02,12.23,1.62,0.42,0.40,0.07
2440,7.09,8.99,3.62,4.24,3.06,9.45,1.84,0.17,1.58,1.13,0.65
2456,28.49,26.76,12.20,11.35,15.07,10.74,2.09,1.87,5.91,5.45,3.34
2457,9.53,12.74,-6.87,-4.03,-6.65,-1.66,-3.67,-0.51,-0.46,-0.52,-0.58
2460,19.05,10.89,8.70,0.97,8.37,-1.62,2.61,0.34,-0.25,-0.34,-0.41
2462,4.84,10.43,-9.18,2.48,-5.41,3.26,-1.66,-0.30,0.87,0.84,0.46
2467,34.07,37.87,13.40,12.98,15.08,14.83,6.00,1.01,2.94,2.01,1.13
2472,28.55,28.69,16.43,16.51,18.13,15.77,4.03,1.27,5.13,4.20,2.54
2476,28.46,28.14,13.17,11.24,14.94,11.16,2.54,0.60,1.55,0.89,0.37
2478,29.04,24.05,19.79,14.21,20.15,13.01,4.18,1.75,4.70,4.33,3.40
2483,15.78,21.11,-1.66,1.29,1.89,5.09,0.39,0.08,0.76,0.89,0.84
2484,22.18,20.55,10.88,7.78,11.86,7.95,2.35,0.48,1.02,0.92,0.55
2492,29.36,31.58,20.24,22.23,25.32,25.38,4.69,4.06,13.66,10.23,5.33
2493,26.90,26.45,15.46,15.29,14.43,15.20,3.98,0.78,2.70,2.07,1.69
3003,34.67,31.75,21.90,17.61,24.60,14.01,3.90,1.20,2.32,1.81,1.33
3011,2.25,8.75,-15.10,-7.22,-12.72,-7.64,-3.51,-0.29,-0.80,-0.43,-0.20
3015,13.93,13.96,4.46,3.12,4.59,6.31,1.20,0.70,3.55,2.86,1.31
3021,19.76,21.07,6.27,6.28,5.63,5.47,2.72,0.36,1.03,0.88,0.53
3023,26.06,25.63,12.72,12.15,13.41,12.51,6.10,2.52,9.08,7.11,4.45
3026,22.69,20.78,12.90,10.18,13.04,10.73,5.51,3.45,8.31,6.71,4.18
3032,16.88,18.39,4.01,6.55,4.96,7.72,2.37,0.64,4.21,3.37,1.86
3037,17.21,14.60,5.66,4.57,11.67,7.09,4.05,1.49,3.74,2.34,1.25
3042,36.15,30.17,21.48,14.64,22.76,15.47,6.28,2.04,4.61,3.37,2.02
3044,18.71,20.07,10.26,11.84,11.74,13.96,3.81,2.68,11.65,8.17,4.36
3058,7.44,11.73,-7.67,-3.48,-5.16,-2.44,-2.83,-0.33,-0.76,-0.45,-0.31
3090,18.85,17.32,11.06,9.59,10.98,9.57,5.18,1.25,3.36,2.69,1.69
3092,21.38,24.15,4.95,6.01,4.98,6.09,1.39,0.30,1.58,1.72,1.49
3229,12.61,2.06,-15.28,-44.12,-6.11,-60.36,-1.95,-0.05,-2.27,-1.25,-0.86
3296,8.98,16.09,-8.74,1.62,-6.43,1.96,-2.39,-0.36,0.23,0.07,0.00
3308,-13.02,5.64,-44.33,-18.38,-21.16,-25.82,0.50,0.04,-0.89,-0.50,-0.25
3321,8.36,3.56,-5.40,-11.91,-5.09,-14.11,-3.23,-0.19,-2.15,-1.55,-1.46
3338,14.92,20.22,1.76,6.97,1.68,6.18,0.67,0.13,2.58,2.13,1.72
3376,21.93,23.99,14.64,17.71,15.72,16.05,1.86,1.54,9.05,6.32,3.41
3432,27.90,29.78,-64.62,-71.46,291.32,149.83,1.45,0.34,0.49,0.49,0.45
3501,19.94,24.24,7.60,11.64,9.41,12.08,1.36,0.67,3.59,3.14,1.53
3533,41.45,40.08,21.51,21.44,23.07,21.22,5.60,8.06,26.41,20.14,12.68
3550,17.96,19.87,4.32,3.40,5.17,3.93,2.03,0.46,0.94,0.43,0.25
3593,16.87,19.52,1.75,4.83,0.39,11.88,0.01,0.00,0.90,0.14,-0.04
3605,23.94,22.77,6.58,4.32,8.19,4.01,3.31,1.24,2.26,1.86,0.90
3607,6.00,0.33,-8.57,-13.82,-6.54,-12.73,-2.31,-0.48,-3.32,-2.93,-2.26
3645,36.39,37.62,20.86,20.72,19.54,19.31,3.13,0.69,2.76,2.09,1.16
3653,30.69,29.18,17.25,16.32,15.52,15.41,3.00,1.79,7.17,5.83,4.25
3679,30.70,32.03,22.04,22.23,24.48,18.19,4.78,3.49,11.57,8.27,4.39
